customer_id,age,gender,income_bracket,loyalty_program,membership_years,churned,marital_status,number_of_children,education_level,occupation,transaction_id,transaction_date,product_id,product_category,quantity,unit_price,discount_applied,payment_method,store_location,transaction_hour,day_of_week,week_of_year,month_of_year,avg_purchase_value,purchase_frequency,last_purchase_date,avg_discount_used,preferred_store,online_purchases,in_store_purchases,avg_items_per_transaction,avg_transaction_value,total_returned_items,total_returned_value,total_sales,total_transactions,total_items_purchased,total_discounts_received,avg_spent_per_category,max_single_purchase_value,min_single_purchase_value,product_name,product_brand,product_rating,product_review_count,product_stock,product_return_rate,product_size,product_weight,product_color,product_material,product_manufacture_date,product_expiry_date,product_shelf_life,promotion_id,promotion_type,promotion_start_date,promotion_end_date,promotion_effectiveness,promotion_channel,promotion_target_audience,customer_zip_code,customer_city,customer_state,store_zip_code,store_city,store_state,distance_to_store,holiday_season,season,weekend,customer_support_calls,email_subscriptions,app_usage,website_visits,social_media_engagement,days_since_last_purchase
1032,27,Other,Low,No,8,No,Married,2,Bachelor's,Employed,363033,2020-10-23 08:32:13,512,Toys,9,805.75,0.13,Credit Card,Location D,3,Monday,47,5,422.26,Yearly,2021-01-28 22:40:23,0.22,Location A,44,60,3.64,347.58,7,698.56,4579.13,33,169,118.01,592.85,288.07,3.32,Product B,Brand X,2.3,691,84,0.06,Medium,7.51,Red,Metal,2018-03-23 21:09:20,2022-12-17 12:49:24,273,282,Flash Sale,2021-07-11 17:03:38,2022-01-12 01:21:16,Medium,Online,New Customers,90801,City C,State X,86372,City D,State Z,94.71,Yes,Winter,Yes,12,Yes,Medium,10,Medium,94
1033,36,Other,Low,No,5,No,Married,0,High School,Retired,108092,2020-06-25 09:42:56,6027,Toys,3,658.55,0.27,Credit Card,Location C,14,Friday,19,1,124.35,Weekly,2021-12-09 02:53:11,0.31,Location C,40,46,7.43,498.33,6,692.51,7548.33,5,384,401.59,427.34,995.11,5.02,Product C,Brand X,1.1,369,38,0.4,Medium,7.51,White,Glass,2018-07-15 04:17:09,2023-09-19 02:09:37,288,126,Flash Sale,2021-10-25 18:33:29,2022-02-22 05:46:43,High,Online,Returning Customers,31663,City A,State Z,48513,City A,State X,31.63,No,Summer,Yes,6,Yes,Low,0,Low,18
1034,34,Male,Low,No,7,Yes,Single,0,Master's,Unemployed,865621,2020-04-28 19:02:32,697,Clothing,3,306.36,0.22,Credit Card,Location A,20,Saturday,17,1,379.32,Daily,2021-07-13 01:38:58,0.32,Location C,61,74,8.89,121.15,2,444.99,9767.08,85,380,153.16,981.15,367.7,4.45,Product D,Brand Z,1.8,491,68,0.11,Small,6.94,Black,Metal,2019-06-08 04:19:29,2022-08-04 08:40:37,251,272,20% Off,2021-08-28 21:50:46,2022-02-01 16:47:18,Low,Online,New Customers,21685,City D,State Z,17128,City B,State X,90.6,Yes,Summer,Yes,19,No,High,84,Medium,58
1035,38,Male,High,Yes,9,Yes,Divorced,1,Master's,Self-Employed,403036,2021-10-17 08:48:46,9715,Clothing,8,29.08,0.1,Credit Card,Location B,3,Sunday,30,7,242.54,Daily,2021-04-25 21:04:58,0.23,Location B,31,67,3.67,313.66,7,615.11,1673.26,15,364,70.18,169.91,414.62,8.28,Product D,Brand Z,1.0,292,10,0.45,Medium,8.43,White,Wood,2019-11-02 14:45:50,2023-05-17 06:48:43,3,400,20% Off,2021-12-16 11:58:12,2022-02-20 04:47:46,High,Social Media,New Customers,27002,City B,State Y,70006,City A,State Y,28.58,No,Fall,Yes,18,No,Medium,25,Medium,202
1036,31,Other,High,Yes,3,No,Divorced,3,Bachelor's,Employed,952235,2021-05-18 05:29:30,4391,Toys,6,766.72,0.28,Debit Card,Location A,6,Saturday,31,7,31.75,Weekly,2021-07-04 08:24:44,0.28,Location C,65,84,2.17,30.33,8,607.05,5469.31,77,243,464.3,552.09,951.01,3.46,Product C,Brand Y,4.3,154,55,0.29,Large,0.69,Green,Metal,2018-04-17 04:38:57,2022-04-17 11:56:23,53,69,Flash Sale,2021-03-27 13:50:46,2022-07-25 22:33:25,Medium,Online,New Customers,46517,City C,State Y,85758,City B,State Z,80.61,No,Summer,Yes,0,Yes,Medium,16,Medium,303
1037,26,Female,Low,Yes,6,No,Single,2,High School,Self-Employed,40485,2021-12-10 02:40:58,8663,Electronics,6,650.35,0.33,Cash,Location A,22,Saturday,41,12,97.09,Daily,2021-11-12 15:26:43,0.16,Location D,65,95,6.61,385.3,2,533.09,845.71,95,122,981.12,112.99,221.96,5.61,Product B,Brand X,2.5,304,65,0.31,Small,6.56,Green,Metal,2018-06-21 14:19:34,2022-10-26 19:59:38,2,110,Flash Sale,2021-09-25 07:57:01,2022-05-21 23:20:22,Medium,Social Media,Returning Customers,97903,City D,State Y,76639,City A,State X,24.54,No,Summer,Yes,4,No,Medium,71,Low,206
1038,63,Other,Low,No,0,No,Single,0,PhD,Retired,845061,2021-11-08 09:33:28,5389,Electronics,7,296.77,0.01,Debit Card,Location B,17,Thursday,24,8,194.04,Weekly,2021-11-29 21:41:12,0.38,Location A,82,49,7.01,220.65,3,703.93,6095.62,99,231,22.82,423.94,402.37,9.29,Product D,Brand X,3.8,744,61,0.41,Medium,4.29,Red,Glass,2018-02-03 13:42:39,2022-05-10 11:26:07,170,958,Flash Sale,2021-08-18 18:19:27,2022-03-30 05:39:18,Medium,In-store,Returning Customers,10596,City A,State Z,56777,City B,State Z,83.13,No,Fall,No,19,Yes,Medium,66,High,71
1039,18,Male,High,Yes,3,No,Married,0,Master's,Unemployed,238132,2020-07-31 03:38:26,3245,Furniture,4,300.88,0.19,Cash,Location C,22,Thursday,5,8,279.78,Monthly,2021-02-24 14:37:29,0.27,Location A,74,32,2.8,58.92,2,168.36,2120.83,80,64,797.16,134.99,855.17,8.57,Product D,Brand Y,4.2,943,95,0.06,Medium,1.53,Blue,Plastic,2018-05-04 00:12:51,2022-03-29 08:25:16,214,814,20% Off,2021-08-14 22:50:01,2022-01-23 10:08:20,Low,Social Media,Returning Customers,71392,City C,State X,65624,City B,State Y,48.79,Yes,Fall,No,16,Yes,High,24,Low,327
1040,68,Female,Low,Yes,0,No,Divorced,0,Bachelor's,Self-Employed,154555,2020-11-15 00:40:46,4100,Groceries,2,979.3,0.48,Mobile Payment,Location B,2,Sunday,32,9,358.35,Daily,2021-02-08 18:17:32,0.31,Location C,29,12,9.71,479.47,3,150.11,8601.46,98,266,943.83,604.39,336.4,3.58,Product C,Brand Y,1.8,676,68,0.26,Large,7.6,Blue,Wood,2018-04-20 21:57:33,2022-11-02 13:46:57,322,661,20% Off,2021-08-09 13:39:29,2022-11-06 07:44:40,Low,Online,Returning Customers,24692,City D,State X,31887,City D,State X,49.75,Yes,Summer,No,5,Yes,High,26,Medium,32
1041,62,Male,Medium,Yes,9,No,Married,0,High School,Retired,531021,2020-09-02 18:23:09,9667,Furniture,7,463.41,0.37,Mobile Payment,Location B,0,Saturday,50,8,369.87,Monthly,2021-08-17 08:42:51,0.07,Location C,90,81,4.98,169.75,8,153.94,970.09,53,143,431.92,218.25,510.65,5.58,Product B,Brand X,4.3,838,58,0.42,Medium,9.64,White,Wood,2019-08-25 15:46:37,2023-01-31 04:01:51,310,292,20% Off,2021-02-03 13:23:35,2022-04-11 12:31:57,Medium,Social Media,Returning Customers,21140,City C,State Z,98404,City B,State Y,75.23,No,Fall,Yes,8,Yes,Medium,88,High,67
1042,30,Other,Medium,Yes,1,Yes,Married,1,Bachelor's,Unemployed,928804,2020-12-22 21:54:48,330,Groceries,1,567.21,0.37,Credit Card,Location D,18,Sunday,1,12,50.72,Daily,2021-08-29 12:21:04,0.44,Location C,20,92,1.94,196.01,3,508.74,4872.8,16,84,541.15,798.63,430.18,9.66,Product D,Brand X,1.6,551,64,0.07,Large,9.27,Blue,Plastic,2018-08-06 12:00:25,2023-04-27 20:15:40,292,397,Flash Sale,2021-11-30 09:04:47,2022-05-02 07:55:15,Medium,Online,Returning Customers,40080,City B,State X,43221,City D,State Z,73.15,No,Spring,No,0,Yes,Low,80,Low,250
1043,21,Male,High,Yes,0,No,Divorced,3,Master's,Retired,330419,2021-03-17 14:15:02,4407,Toys,3,2.64,0.19,Credit Card,Location C,4,Thursday,44,5,203.79,Weekly,2021-12-17 09:14:12,0.11,Location A,37,3,2.9,480.97,0,519.11,2889.14,80,457,882.64,257.71,553.44,4.6,Product B,Brand Y,4.5,823,83,0.42,Large,9.68,Blue,Glass,2019-02-08 04:49:31,2022-01-13 13:10:21,97,891,Flash Sale,2021-06-21 12:27:58,2022-01-08 04:44:28,High,Online,New Customers,76783,City C,State X,40716,City D,State Z,79.65,Yes,Summer,Yes,17,No,Medium,68,Medium,31
1044,79,Male,Medium,No,7,No,Married,2,Bachelor's,Employed,398640,2020-07-19 09:00:10,3741,Clothing,9,81.81,0.35,Mobile Payment,Location D,10,Thursday,51,2,462.11,Monthly,2021-12-22 14:46:03,0.17,Location A,63,71,1.51,63.06,7,987.34,6062.43,68,165,841.77,699.93,804.96,5.65,Product D,Brand Z,3.4,947,86,0.24,Medium,5.31,Black,Metal,2018-07-03 11:38:56,2023-02-10 19:02:46,185,70,Flash Sale,2021-04-03 16:59:40,2022-06-29 14:31:27,Medium,In-store,New Customers,74163,City A,State Y,37988,City A,State Y,89.37,Yes,Winter,No,11,No,Low,60,Medium,82
1045,18,Male,High,No,0,No,Single,1,Bachelor's,Employed,883190,2021-08-24 16:06:22,85,Clothing,6,186.59,0.48,Debit Card,Location A,0,Wednesday,4,4,499.07,Daily,2021-06-20 23:41:03,0.48,Location C,54,75,1.23,247.25,9,19.39,1447.89,78,144,36.78,814.33,462.0,6.03,Product A,Brand Z,4.0,725,74,0.24,Medium,7.21,Blue,Metal,2018-09-28 18:06:18,2023-03-31 13:05:29,51,367,Flash Sale,2021-02-22 00:07:26,2022-05-18 00:26:37,Low,Social Media,Returning Customers,90656,City D,State Y,90533,City B,State Z,95.05,Yes,Fall,Yes,3,Yes,High,1,Low,295
1046,66,Male,Medium,Yes,8,Yes,Married,0,Master's,Self-Employed,389103,2020-07-02 00:01:13,3695,Clothing,3,285.79,0.43,Credit Card,Location C,6,Monday,45,5,314.61,Daily,2021-03-31 10:41:07,0.24,Location B,63,91,7.44,136.1,3,63.77,3715.05,92,300,283.78,243.84,296.74,9.09,Product C,Brand Z,3.8,437,14,0.38,Small,7.89,Red,Glass,2019-05-23 22:50:37,2022-04-21 05:44:35,203,448,Flash Sale,2021-12-08 06:49:31,2022-12-11 23:54:54,Low,In-store,Returning Customers,75533,City D,State Z,16328,City D,State Z,81.41,Yes,Fall,No,18,No,High,60,Low,225
1047,57,Female,Low,No,9,No,Single,4,Master's,Self-Employed,142641,2020-11-06 22:27:40,3632,Groceries,7,550.48,0.42,Mobile Payment,Location A,5,Friday,4,4,192.96,Weekly,2021-06-02 00:33:36,0.48,Location B,46,86,6.03,19.7,6,423.22,6170.53,70,26,710.69,16.42,591.97,7.3,Product B,Brand Z,3.2,239,39,0.39,Large,7.87,White,Plastic,2018-04-04 13:56:07,2022-02-19 11:03:06,312,981,Flash Sale,2021-09-22 04:20:02,2022-10-24 19:41:59,Low,Social Media,New Customers,57581,City D,State Y,73106,City B,State Z,74.61,No,Spring,No,16,Yes,High,81,Medium,114
1048,49,Female,High,Yes,0,No,Divorced,0,PhD,Unemployed,930501,2021-03-04 09:29:53,6338,Groceries,5,417.83,0.35,Cash,Location C,7,Thursday,41,3,316.48,Yearly,2021-08-01 03:46:25,0.32,Location B,74,49,4.66,77.8,6,676.68,7831.06,26,147,840.84,189.39,461.12,2.2,Product A,Brand X,3.5,933,5,0.13,Large,3.35,Green,Plastic,2018-06-29 12:20:03,2023-04-28 02:00:30,85,27,Buy One Get One Free,2021-02-20 13:36:45,2022-02-16 05:10:10,Low,In-store,Returning Customers,20536,City B,State Y,84061,City A,State Z,98.19,Yes,Fall,No,4,No,Low,44,Medium,209
1049,51,Male,Medium,No,5,Yes,Single,2,Master's,Self-Employed,943993,2020-06-13 18:42:03,2098,Furniture,8,613.13,0.48,Mobile Payment,Location D,11,Saturday,23,9,77.33,Daily,2021-09-14 02:08:43,0.41,Location A,18,8,6.74,358.92,5,408.82,7143.32,65,102,298.31,191.74,493.97,6.41,Product B,Brand X,1.3,520,81,0.25,Medium,4.3,Black,Plastic,2019-06-20 10:43:57,2022-04-21 15:22:12,144,616,Buy One Get One Free,2021-12-15 04:47:49,2022-11-24 18:37:17,Low,Online,Returning Customers,68879,City B,State Y,44745,City A,State Z,71.01,Yes,Summer,No,9,Yes,Medium,77,High,229
1050,45,Other,Medium,Yes,0,No,Divorced,3,Master's,Employed,821348,2021-05-07 15:01:49,9863,Electronics,8,91.97,0.22,Credit Card,Location A,16,Tuesday,16,9,264.83,Weekly,2021-08-09 14:42:49,0.22,Location B,64,1,2.65,445.31,2,140.05,8333.05,16,347,562.85,794.77,765.49,7.87,Product A,Brand Z,1.6,131,45,0.47,Small,4.21,Black,Glass,2019-08-04 06:03:11,2022-01-18 17:13:10,290,861,20% Off,2021-08-23 13:35:12,2022-12-26 14:50:00,Low,Online,New Customers,74143,City D,State X,45490,City B,State Z,3.37,Yes,Spring,No,15,No,Medium,88,High,171
1051,48,Male,High,No,8,No,Divorced,2,Bachelor's,Self-Employed,87935,2021-11-17 16:16:44,2598,Groceries,9,316.87,0.22,Mobile Payment,Location D,23,Saturday,19,12,295.77,Yearly,2021-12-01 06:32:09,0.09,Location D,30,9,4.65,187.24,2,643.98,5024.7,13,259,834.84,318.63,456.53,4.33,Product C,Brand Z,4.9,205,32,0.07,Small,5.09,Red,Wood,2019-04-26 03:08:56,2023-02-22 17:05:17,243,237,20% Off,2021-03-13 17:37:48,2022-06-05 11:08:12,High,Social Media,New Customers,87035,City D,State Y,75333,City A,State X,39.52,No,Fall,Yes,6,No,High,47,Low,81
1052,25,Female,Medium,No,9,No,Single,0,PhD,Unemployed,646708,2021-01-16 18:23:26,8088,Groceries,4,440.37,0.47,Debit Card,Location B,23,Tuesday,27,1,267.43,Yearly,2021-10-21 12:46:35,0.06,Location B,69,20,7.56,163.28,6,279.1,4058.43,78,328,69.53,526.17,757.74,4.4,Product B,Brand Y,1.2,274,17,0.41,Small,9.87,Red,Glass,2018-07-02 21:33:34,2022-08-18 13:41:32,338,423,Buy One Get One Free,2021-05-10 23:42:51,2022-03-02 12:05:47,High,Social Media,Returning Customers,92448,City B,State Y,71531,City A,State Z,10.78,Yes,Fall,No,12,Yes,High,63,Low,130
1053,56,Other,Low,Yes,2,No,Divorced,3,PhD,Self-Employed,267850,2020-09-23 13:36:11,5456,Electronics,1,588.9,0.27,Cash,Location C,20,Friday,52,8,109.25,Yearly,2021-07-07 23:47:48,0.15,Location D,2,11,8.69,473.38,7,973.14,836.06,94,332,251.7,823.97,855.47,3.85,Product B,Brand Z,4.3,169,33,0.16,Medium,2.31,Red,Metal,2018-04-21 14:28:18,2022-07-27 12:03:15,146,376,20% Off,2021-11-05 03:20:37,2022-09-24 20:58:59,Low,Online,Returning Customers,74759,City D,State X,17609,City A,State X,59.08,Yes,Fall,No,12,Yes,Medium,63,Medium,295
1054,43,Other,Medium,No,0,No,Single,2,High School,Employed,546073,2020-02-15 16:04:16,7351,Toys,2,552.71,0.0,Mobile Payment,Location D,21,Thursday,3,1,167.01,Weekly,2021-09-12 18:40:45,0.21,Location C,72,70,6.31,215.13,5,507.55,9185.15,3,98,967.64,739.52,777.83,3.85,Product A,Brand Y,1.4,99,37,0.47,Large,9.06,White,Wood,2019-01-14 03:13:05,2022-04-11 19:24:25,280,533,20% Off,2021-04-07 12:45:24,2022-03-04 06:49:26,High,In-store,Returning Customers,52033,City D,State Z,93756,City B,State Z,13.22,Yes,Winter,No,11,No,Low,79,Medium,19
1055,75,Male,High,No,8,Yes,Divorced,4,PhD,Self-Employed,296567,2020-09-23 09:44:01,1709,Furniture,4,335.47,0.17,Mobile Payment,Location D,7,Saturday,3,4,252.43,Weekly,2021-12-13 08:16:31,0.26,Location C,40,69,9.6,221.67,4,230.73,1111.62,85,337,523.3,672.79,527.33,3.74,Product D,Brand X,1.4,107,46,0.22,Medium,0.32,Black,Wood,2018-01-11 12:59:47,2022-01-15 17:28:25,185,808,20% Off,2021-05-28 07:34:35,2022-01-01 17:04:42,Medium,In-store,New Customers,35540,City B,State X,91142,City D,State Z,11.87,Yes,Summer,Yes,7,No,High,85,Low,211
1056,51,Other,High,Yes,2,Yes,Married,1,Bachelor's,Unemployed,404422,2020-02-04 23:17:06,2253,Toys,7,766.71,0.2,Debit Card,Location C,2,Sunday,33,1,360.29,Daily,2021-10-02 07:18:17,0.21,Location D,82,9,7.21,94.2,0,205.63,7817.07,51,69,831.52,733.76,975.3,8.91,Product B,Brand Y,2.8,702,58,0.16,Large,0.55,Green,Metal,2018-09-23 18:38:28,2023-06-04 05:50:55,89,27,20% Off,2021-08-20 03:10:04,2022-03-05 10:38:17,High,Online,New Customers,54308,City C,State Z,10318,City D,State X,43.85,No,Winter,Yes,11,Yes,High,69,Medium,207
1057,71,Other,High,No,5,Yes,Single,1,High School,Unemployed,40659,2021-01-03 07:26:18,3462,Clothing,4,375.72,0.1,Debit Card,Location B,15,Sunday,23,10,457.48,Monthly,2021-05-21 06:25:49,0.32,Location A,63,74,4.07,151.95,6,547.33,7294.93,57,255,162.59,879.74,200.7,1.94,Product C,Brand X,4.0,50,49,0.29,Large,0.64,Black,Wood,2018-06-28 14:15:17,2023-10-18 18:00:26,309,793,Buy One Get One Free,2021-04-26 22:42:33,2022-07-27 00:36:03,High,In-store,New Customers,26379,City A,State Z,10255,City D,State X,74.59,Yes,Summer,Yes,6,Yes,Medium,29,Low,359
1058,71,Other,High,No,5,Yes,Married,3,Bachelor's,Unemployed,559976,2020-03-23 06:07:49,5324,Electronics,6,287.77,0.36,Debit Card,Location D,1,Wednesday,20,3,74.01,Daily,2021-08-07 11:58:54,0.1,Location C,19,3,5.02,76.39,1,540.88,5242.72,65,62,902.41,884.08,651.29,4.22,Product C,Brand Y,4.2,430,12,0.37,Small,3.4,White,Wood,2019-07-17 20:31:11,2022-01-19 19:23:08,166,434,20% Off,2021-09-22 08:55:02,2022-01-17 02:57:05,High,Social Media,New Customers,23068,City B,State Z,23882,City D,State Y,34.63,No,Fall,No,4,Yes,Low,37,Medium,259
1059,20,Female,High,No,6,No,Divorced,0,Bachelor's,Unemployed,176581,2021-09-19 14:23:41,3791,Clothing,8,247.63,0.09,Debit Card,Location A,1,Friday,26,2,292.96,Weekly,2021-12-31 22:40:27,0.03,Location C,62,73,7.84,19.89,9,539.01,9600.18,56,105,883.09,667.03,354.54,4.99,Product B,Brand Y,2.5,870,45,0.34,Large,2.93,Red,Glass,2018-09-21 02:24:00,2022-06-23 07:27:10,92,715,Flash Sale,2021-05-06 18:51:40,2022-02-03 07:50:23,High,Online,New Customers,73957,City C,State X,87521,City D,State Y,70.94,No,Summer,Yes,6,No,Low,2,Low,136
1060,76,Male,Low,Yes,7,Yes,Single,1,High School,Employed,397578,2020-06-05 11:45:13,1253,Groceries,9,679.93,0.03,Debit Card,Location A,7,Thursday,45,12,239.11,Monthly,2021-06-26 04:21:56,0.04,Location B,60,38,1.34,92.36,3,603.51,6834.81,22,285,545.52,326.74,229.85,2.41,Product D,Brand Y,1.7,716,57,0.39,Small,3.32,White,Plastic,2018-10-02 22:27:18,2023-03-29 03:48:55,265,871,20% Off,2021-02-24 08:11:34,2022-08-26 04:26:45,Medium,Online,New Customers,23983,City C,State Y,81637,City A,State X,40.01,No,Summer,Yes,16,Yes,Low,63,Low,246
1061,67,Male,High,Yes,9,Yes,Divorced,2,Master's,Employed,798733,2020-01-09 18:17:05,4521,Toys,6,6.45,0.38,Debit Card,Location A,11,Monday,16,4,249.95,Monthly,2021-04-25 13:28:18,0.12,Location C,32,79,2.71,378.42,5,723.87,5128.61,74,274,646.02,304.41,884.02,3.21,Product D,Brand X,2.4,873,72,0.36,Small,8.73,Blue,Glass,2018-11-03 08:31:59,2022-02-01 12:23:51,183,411,Flash Sale,2021-09-09 12:51:44,2022-09-08 16:00:02,High,In-store,New Customers,27279,City C,State Y,51519,City A,State X,40.34,Yes,Winter,Yes,13,No,Medium,71,Medium,222
1062,29,Male,Low,Yes,1,No,Divorced,0,PhD,Self-Employed,337389,2020-09-23 16:29:04,2667,Electronics,7,105.75,0.28,Cash,Location D,14,Sunday,5,8,157.89,Weekly,2021-03-19 18:44:23,0.47,Location B,42,73,4.75,473.0,1,237.72,952.81,54,421,522.22,254.85,685.33,8.94,Product B,Brand Z,4.8,593,70,0.48,Large,3.46,Red,Metal,2018-12-30 14:48:07,2023-06-01 06:22:04,297,441,Flash Sale,2021-07-11 01:53:43,2022-10-20 17:38:41,Medium,In-store,New Customers,15444,City B,State Z,69445,City A,State X,97.03,Yes,Spring,No,14,Yes,Medium,22,High,38
1063,18,Female,Medium,Yes,8,No,Single,0,High School,Unemployed,903457,2020-10-28 03:59:36,1284,Toys,5,834.3,0.48,Cash,Location C,9,Friday,48,3,268.03,Yearly,2021-12-25 00:07:26,0.4,Location D,96,71,9.65,459.01,8,223.07,2462.8,84,145,544.66,173.4,597.64,6.83,Product C,Brand Z,4.2,313,52,0.2,Large,9.12,Black,Metal,2018-10-09 05:14:11,2023-07-19 13:26:03,168,388,Flash Sale,2021-01-31 00:00:03,2022-06-09 05:08:03,Medium,Social Media,Returning Customers,54747,City C,State Z,54203,City A,State Z,20.99,No,Fall,No,12,Yes,Low,26,Low,328
1064,71,Male,High,No,5,No,Single,4,PhD,Employed,383233,2020-03-08 23:51:45,979,Furniture,5,867.52,0.47,Debit Card,Location D,3,Thursday,28,7,124.89,Daily,2021-06-29 07:43:02,0.31,Location B,68,49,3.03,121.74,1,727.51,2593.86,77,341,345.35,514.98,997.16,9.34,Product A,Brand X,3.9,386,95,0.25,Small,8.26,Blue,Wood,2018-01-16 14:06:32,2022-06-15 05:26:19,147,870,Flash Sale,2021-04-28 12:36:11,2022-07-29 10:16:09,High,Online,Returning Customers,32215,City C,State Z,38955,City D,State Y,20.19,No,Winter,No,2,Yes,Low,31,High,112
1065,61,Other,Low,No,6,Yes,Divorced,1,Bachelor's,Self-Employed,452277,2021-12-07 02:40:34,75,Furniture,2,47.35,0.15,Cash,Location C,7,Saturday,52,3,142.3,Daily,2021-01-25 05:23:38,0.44,Location B,80,65,9.55,277.53,0,768.86,693.81,79,294,934.11,24.6,983.11,1.72,Product A,Brand Z,1.6,298,3,0.19,Small,4.02,Blue,Metal,2018-11-14 05:23:01,2022-08-15 02:30:39,148,566,Flash Sale,2021-03-11 01:10:08,2022-04-04 15:03:03,Medium,Online,Returning Customers,16346,City D,State Z,56521,City D,State X,80.54,Yes,Fall,Yes,11,No,Low,28,Medium,260
1066,22,Female,High,No,5,Yes,Divorced,2,PhD,Retired,668590,2020-05-30 23:40:23,3969,Clothing,6,997.63,0.46,Cash,Location A,1,Monday,37,11,481.04,Daily,2021-03-13 12:55:02,0.15,Location B,1,52,4.96,48.57,0,974.68,5360.55,33,263,470.26,930.35,589.14,3.76,Product A,Brand X,3.2,246,54,0.17,Medium,1.25,White,Glass,2019-05-25 04:56:39,2023-08-20 03:39:58,87,704,20% Off,2021-02-16 14:12:18,2022-01-25 00:07:04,Low,Online,Returning Customers,17202,City C,State Z,44527,City C,State Z,98.94,Yes,Summer,Yes,16,No,Medium,68,Medium,327
1067,47,Female,Low,No,7,Yes,Single,4,High School,Retired,633463,2021-06-02 06:43:10,6584,Groceries,2,338.33,0.02,Debit Card,Location D,20,Wednesday,1,10,93.3,Weekly,2021-03-31 18:53:28,0.35,Location D,82,97,5.66,354.59,8,135.54,126.61,20,190,869.87,481.67,265.35,7.51,Product C,Brand X,2.0,206,92,0.19,Small,0.67,Black,Wood,2019-03-01 05:35:41,2023-10-22 22:42:39,193,71,Buy One Get One Free,2021-07-15 03:57:14,2022-08-01 07:43:02,Low,Social Media,Returning Customers,99031,City D,State Z,89244,City C,State Y,34.03,Yes,Summer,No,8,No,Low,1,Low,212
1068,47,Male,High,No,1,Yes,Single,1,High School,Employed,66970,2020-06-11 13:57:29,2142,Groceries,3,680.61,0.17,Debit Card,Location A,18,Saturday,37,12,201.52,Weekly,2021-05-30 08:08:50,0.18,Location B,6,80,3.71,94.65,4,18.73,6846.32,5,225,287.6,99.78,75.79,2.44,Product B,Brand X,3.9,259,79,0.12,Medium,7.03,Red,Glass,2019-12-28 11:45:34,2022-08-26 21:44:11,256,386,Buy One Get One Free,2021-12-08 22:19:41,2022-09-15 10:28:31,High,Social Media,New Customers,91577,City A,State X,79845,City C,State Y,29.96,No,Spring,Yes,6,Yes,Medium,72,Medium,35
1069,76,Male,Low,Yes,0,Yes,Single,2,High School,Retired,906292,2021-07-28 19:40:37,2402,Furniture,7,289.0,0.33,Cash,Location C,22,Friday,29,1,394.96,Yearly,2021-11-17 07:55:12,0.36,Location D,16,32,8.76,183.32,2,473.05,8984.45,34,259,28.82,763.77,829.78,4.91,Product D,Brand Y,2.7,264,96,0.27,Small,5.32,White,Wood,2019-08-05 02:50:22,2022-01-13 03:49:35,359,291,Buy One Get One Free,2021-05-04 00:59:13,2022-03-11 20:41:36,Low,Online,New Customers,53525,City A,State Z,82953,City B,State Y,6.39,No,Spring,No,18,No,Low,82,High,151
1070,74,Male,High,Yes,2,No,Divorced,1,Master's,Unemployed,596492,2020-09-03 11:56:40,3727,Electronics,8,84.94,0.21,Debit Card,Location D,8,Sunday,35,7,284.27,Monthly,2021-12-02 19:39:41,0.5,Location D,3,88,8.16,352.12,4,930.57,9538.64,63,294,886.4,707.59,877.5,3.09,Product B,Brand Z,1.9,565,21,0.09,Small,3.06,White,Metal,2018-06-08 16:06:17,2022-09-19 10:24:58,137,902,Flash Sale,2021-11-30 20:57:14,2022-04-21 19:52:56,High,Online,Returning Customers,93159,City D,State Z,78251,City B,State Y,49.23,No,Fall,No,0,Yes,Medium,49,Medium,334
1071,34,Other,Low,Yes,0,Yes,Married,4,PhD,Employed,708111,2021-10-13 16:16:39,8590,Groceries,9,450.58,0.06,Mobile Payment,Location A,12,Sunday,13,5,342.68,Daily,2021-11-05 06:47:30,0.24,Location B,61,73,8.23,398.64,3,736.35,8562.57,8,185,431.86,653.01,957.81,6.33,Product D,Brand Z,3.3,461,94,0.23,Large,2.0,Red,Plastic,2019-03-02 13:47:49,2023-07-26 16:10:21,230,877,20% Off,2021-05-05 21:00:19,2022-10-11 03:12:36,High,In-store,Returning Customers,87894,City D,State Y,51154,City A,State Z,28.43,Yes,Fall,No,0,No,Low,14,Low,282
1072,65,Other,Low,Yes,6,Yes,Divorced,3,Bachelor's,Employed,180519,2020-03-22 02:23:40,9707,Furniture,8,434.1,0.35,Cash,Location A,8,Saturday,5,10,311.03,Monthly,2021-08-21 09:33:49,0.46,Location C,49,79,6.71,271.98,1,712.38,7623.6,34,225,241.84,306.38,387.31,7.61,Product B,Brand X,1.3,321,27,0.32,Medium,3.11,Black,Wood,2019-02-04 04:01:11,2022-01-04 18:33:31,139,771,20% Off,2021-01-11 11:14:11,2022-02-04 17:23:20,Low,Social Media,New Customers,27326,City B,State Y,16964,City D,State Z,55.33,Yes,Winter,Yes,12,No,Medium,92,High,65
